ID,age,sex
12480,62.0,M
12483,36.0,F
12484,36.0,M
12485,51.0,M
12486,40.0,F
12489,32.0,M
12490,31.0,F
12491,45.0,M
12492,67.0,F
12493,72.0,M
12494,65.0,M
12497,51.0,F
12499,35.0,F
12500,68.0,M
12501,30.0,M
12503,56.0,F
12506,43.0,F
12508,50.0,M
12511,53.0,M
12512,34.0,F
12513,24.0,F
12515,34.0,F
12516,49.0,F
12517,43.0,F
12518,44.0,F
12519,70.0,M
12521,48.0,F
12524,51.0,M
12525,48.0,F
12526,50.0,M
12527,54.0,F
12529,43.0,M
12530,39.0,M
12531,67.0,F
12532,51.0,M
12533,61.0,F
12534,35.0,M
12536,44.0,M
12537,35.0,M
12539,35.0,M
12541,32.0,M
12544,66.0,M
12545,57.0,M
12546,64.0,M
12547,41.0,M
12548,43.0,M
12549,60.0,M
12552,40.0,M
12556,74.0,F
12557,35.0,F
12558,37.0,F
12559,51.0,M
12560,52.0,F
12561,38.0,F
12562,30.0,M
12564,42.0,F
12565,37.0,M
12566,36.0,M
12567,43.0,F
12568,32.0,M
12569,51.0,F
12571,76.0,M
12572,39.0,M
12573,48.0,M
12576,40.0,F
12577,55.0,M
12578,58.0,F
12580,54.0,M
12582,20.0,M
12585,34.0,F
12586,45.0,M
12587,49.0,M
11711,43.0,F
12591,59.0,F
12592,49.0,M
12593,30.0,M
12595,40.0,M
12596,63.0,M
12597,32.0,M
12598,45.0,M
12601,44.0,M
12602,53.0,F
12603,67.0,M
12604,56.0,F
12605,39.0,F
12608,36.0,M
12609,57.0,F
12610,63.0,M
12612,27.0,F
12613,63.0,F
12615,40.0,M
12616,68.0,F
12617,33.0,M
12619,53.0,F
12620,42.0,F
12621,38.0,F
12622,23.0,F
12623,65.0,M
2896,34.0,F
12625,40.0,F
12626,41.0,F
12627,35.0,M
12628,36.0,M
12629,81.0,F
12630,70.0,M
12631,57.0,F
12636,38.0,M
12637,20.0,M
12639,70.0,M
12642,73.0,M
12644,38.0,F
12645,44.0,M
12646,20.0,M
12648,38.0,M
12651,37.0,F
12652,42.0,M
12654,36.0,M
12657,44.0,M
12658,34.0,M
12660,60.0,F
12661,48.0,M
12662,56.0,M
12663,50.0,F
12666,42.0,M
12667,45.0,F
12668,42.0,M
12669,37.0,M
12670,51.0,M
12673,33.0,F
12675,42.0,F
12676,36.0,M
12677,38.0,M
12680,42.0,F
12681,66.0,M
12682,57.0,F
12683,66.0,M
12685,24.0,F
12687,58.0,M
12688,60.0,M
12689,71.0,M
12690,37.0,M
12691,42.0,M
12692,66.0,F
12693,37.0,F
12696,38.0,F
12698,41.0,F
12699,59.0,M
12700,37.0,M
12701,29.0,M
12702,69.0,M
12704,30.0,M
12710,41.0,M
12711,46.0,M
12713,35.0,F
12715,42.0,M
12717,48.0,M
12718,68.0,F
12719,39.0,F
12720,42.0,M
12721,61.0,F
12722,54.0,M
12723,65.0,F
12724,69.0,F
12726,68.0,F
12728,71.0,M
12732,65.0,F
12733,34.0,F
12734,58.0,M
12737,70.0,F
12738,67.0,M
12740,32.0,M
12741,43.0,M
12742,56.0,M
12744,70.0,F
12746,53.0,M
12747,57.0,M
12748,53.0,M
12749,51.0,F
12750,33.0,M
12751,52.0,M
12752,31.0,F
12753,49.0,M
12754,51.0,F
12756,33.0,M
12757,66.0,F
12758,42.0,F
12759,61.0,M
12761,50.0,F
12762,36.0,M
12763,59.0,M
12766,47.0,F
12767,53.0,F
12768,32.0,M
12769,28.0,M
12770,27.0,M
12771,43.0,M
12772,53.0,M
12773,36.0,F
12774,61.0,M
12775,47.0,M
12777,57.0,M
12779,41.0,F
12780,39.0,F
12781,38.0,F
12782,54.0,F
12784,40.0,F
12785,21.0,M
12786,46.0,M
12787,23.0,M
12788,58.0,M
12789,33.0,M
12790,46.0,M
12792,37.0,F
12795,25.0,F
12797,31.0,F
12798,29.0,F
12799,43.0,F
12800,74.0,M
12801,57.0,M
12802,39.0,M
12804,46.0,F
12806,54.0,M
12811,50.0,M
12815,66.0,F
12816,50.0,F
12817,38.0,M
12818,51.0,M
12819,30.0,F
12822,50.0,F
12823,48.0,M
12828,40.0,M
12829,64.0,F
12830,63.0,M
12831,68.0,M
12832,48.0,F
12833,36.0,M
12838,56.0,M
12839,52.0,M
12840,77.0,F
12841,42.0,M
12842,39.0,M
12843,46.0,M
12844,50.0,F
12846,19.0,M
12847,39.0,F
12848,65.0,F
12849,73.0,M
12850,63.0,M
12851,20.0,M
12856,49.0,M
12857,47.0,F
12859,45.0,M
12864,52.0,M
12865,55.0,M
12866,48.0,M
12867,20.0,F
12868,24.0,M
12869,56.0,M
12870,38.0,M
12871,42.0,M
12872,43.0,F
12873,20.0,M
12874,64.0,M
12875,64.0,F
12876,46.0,F
12879,60.0,F
12880,52.0,M
12883,44.0,M
12887,46.0,F
12888,25.0,M
12890,38.0,M
12892,53.0,M
12894,61.0,F
12895,42.0,M
12896,31.0,F
12897,55.0,F
12898,77.0,M
12899,44.0,M
12900,40.0,M
12901,64.0,M
12903,45.0,M
12904,61.0,F
12905,62.0,M
12909,52.0,M
12910,45.0,M
12913,56.0,F
12914,35.0,F
12915,40.0,M
12917,35.0,F
12918,29.0,F
12919,56.0,M
12920,18.0,F
12921,64.0,F
12924,54.0,M
12925,63.0,M
12926,41.0,F
12928,45.0,M
12929,48.0,M
12930,56.0,F
12931,61.0,F
12932,41.0,M
12933,44.0,F
12934,37.0,F
12935,34.0,M
12936,48.0,M
12937,44.0,M
12938,41.0,M
12939,49.0,M
12940,29.0,F
12941,49.0,M
12942,40.0,F
12943,29.0,M
12944,66.0,M
12945,68.0,F
12946,59.0,M
12947,36.0,F
12948,43.0,F
12952,34.0,F
12953,61.0,M
12955,20.0,M
12956,45.0,M
12958,51.0,F
12959,73.0,M
12960,46.0,F
12965,46.0,F
12967,40.0,F
12968,37.0,M
12969,62.0,F
12971,44.0,F
12972,34.0,M
12973,48.0,F
12974,41.0,F
12975,46.0,F
12977,29.0,M
12978,28.0,F
12981,55.0,F
12982,50.0,M
12983,37.0,M
12984,32.0,M
12987,44.0,M
12988,50.0,M
12989,45.0,F
12990,60.0,M
12991,26.0,F
12992,44.0,M
12993,44.0,M
12994,49.0,M
12995,51.0,M
12997,36.0,F
12998,58.0,M
13000,58.0,M
13002,50.0,M
13004,41.0,M
13006,20.0,M
13007,37.0,M
13008,37.0,F
13009,52.0,M
13010,45.0,M
13011,46.0,M
13012,43.0,F
13015,45.0,M
13018,49.0,M
13021,62.0,M
13024,37.0,M
13027,41.0,M
13029,54.0,M
13031,37.0,F
13033,39.0,F
13034,55.0,F
13036,32.0,F
13038,32.0,M
13039,43.0,F
13040,29.0,M
13041,64.0,F
13042,61.0,F
13044,70.0,M
13047,46.0,M
13048,65.0,F
13049,47.0,F
13051,28.0,F
13054,34.0,F
13055,28.0,M
13056,45.0,M
13057,64.0,F
13058,45.0,M
13059,62.0,F
13060,32.0,M
13063,71.0,M
13064,34.0,M
13065,41.0,M
13067,67.0,M
13068,49.0,F
13070,35.0,M
13071,50.0,F
13073,44.0,M
13074,34.0,F
13075,43.0,F
13076,42.0,F
13078,37.0,M
13080,40.0,M
13082,44.0,F
13083,70.0,M
13084,46.0,M
13085,46.0,M
13086,41.0,F
13087,58.0,F
1091,65.0,M
13089,77.0,M
13090,43.0,M
13091,20.0,F
13092,61.0,F
13093,38.0,F
13095,24.0,M
13098,67.0,M
13099,61.0,M
13100,24.0,F
13101,39.0,M
13102,75.0,M
13103,45.0,M
13104,63.0,F
13106,29.0,F
13107,49.0,F
13108,48.0,M
13109,43.0,F
13110,65.0,M
13111,40.0,M
13112,21.0,M
13114,50.0,M
13115,43.0,M
13116,71.0,M
13118,48.0,M
13120,37.0,F
13121,58.0,M
13122,57.0,F
13123,53.0,F
13124,48.0,M
13125,36.0,M
13127,62.0,M
13128,69.0,F
13129,54.0,F
13130,34.0,M
13133,31.0,M
13138,52.0,F
13139,61.0,F
13141,47.0,F
13142,43.0,F
13144,38.0,F
13148,48.0,F
13149,74.0,F
13150,38.0,M
13151,55.0,M
13154,67.0,M
13155,50.0,F
13156,57.0,M
13157,49.0,F
13160,37.0,M
13161,63.0,M
13162,59.0,F
13163,20.0,M
13164,76.0,M
13165,45.0,M
13166,38.0,F
13168,54.0,F
13169,44.0,M
13170,52.0,M
13172,20.0,F
13173,44.0,F
13174,34.0,F
13175,38.0,F
13176,40.0,M
13178,41.0,M
13179,33.0,M
13180,60.0,M
13181,52.0,M
13182,43.0,M
13183,35.0,M
13184,50.0,F
13185,58.0,M
13186,32.0,F
13187,42.0,M
13189,92.0,F
13190,32.0,M
13192,33.0,M
13193,63.0,F
132,39.0,F
13195,60.0,F
13196,28.0,M
13198,44.0,F
13199,46.0,F
13200,77.0,M
13201,38.0,M
13203,76.0,M
13205,35.0,F
13206,54.0,F
13208,34.0,M
13210,45.0,M
13211,63.0,M
13212,70.0,F
13214,42.0,M
13215,40.0,M
13216,65.0,F
13217,40.0,F
13218,40.0,F
13220,47.0,F
13221,51.0,M
13222,20.0,F
13224,57.0,F
13225,51.0,M
13226,45.0,F
13227,60.0,F
13228,47.0,M
13229,41.0,M
13232,41.0,M
13233,52.0,M
13234,66.0,M
13236,56.0,M
13242,35.0,M
13243,39.0,F
13244,41.0,M
13245,52.0,M
13246,46.0,F
13248,65.0,F
13249,46.0,M
13253,20.0,M
13254,73.0,M
13255,58.0,M
13258,36.0,M
13260,46.0,F
13261,49.0,F
13263,41.0,M
13264,61.0,F
13267,48.0,M
13268,70.0,M
13269,40.0,M
13270,36.0,M
13271,60.0,M
13272,34.0,M
13273,30.0,F
13274,66.0,F
13275,44.0,M
13278,38.0,F
13280,21.0,M
13282,29.0,M
13283,43.0,F
13284,46.0,M
13285,59.0,M
13286,65.0,F
13287,37.0,M
13288,48.0,F
13289,40.0,M
13290,60.0,M
13291,62.0,M
13292,40.0,M
13293,51.0,F
13294,55.0,M
13295,42.0,F
13296,57.0,F
13298,47.0,M
13299,48.0,F
13300,53.0,M
13301,37.0,M
13302,50.0,M
13303,41.0,F
13304,41.0,F
13306,48.0,M
13308,25.0,F
13309,46.0,M
13310,34.0,M
13313,48.0,F
13314,45.0,F
13315,65.0,F
13317,46.0,M
13318,58.0,F
13319,55.0,M
13320,59.0,F
13323,39.0,M
13324,40.0,M
13325,66.0,M
13326,49.0,M
13328,40.0,M
13330,20.0,F
13332,49.0,M
13333,52.0,M
12166,41.0,M
13336,68.0,M
13337,31.0,F
13341,53.0,M
13342,43.0,M
13343,51.0,M
13347,55.0,F
13348,17.0,F
13349,32.0,F
13352,37.0,F
13353,42.0,F
13356,31.0,M
13359,61.0,F
13360,43.0,F
13361,42.0,M
13362,66.0,M
13364,37.0,M
13366,46.0,M
13368,42.0,F
13369,42.0,M
13371,59.0,F
13373,35.0,M
13374,32.0,F
13376,46.0,F
13384,50.0,F
13385,43.0,F
13386,48.0,F
13388,36.0,M
13389,49.0,M
13392,52.0,M
13393,53.0,M
13396,62.0,M
13397,20.0,F
13401,45.0,M
13402,51.0,F
13404,51.0,F
13408,55.0,F
13409,59.0,F
13410,62.0,M
13411,62.0,M
13413,35.0,F
13414,61.0,F
13415,52.0,M
13416,33.0,M
13417,39.0,F
13419,59.0,M
13420,34.0,M
13421,42.0,M
13423,40.0,M
13425,53.0,M
13426,37.0,M
13427,48.0,F
13428,26.0,F
13430,51.0,M
13432,63.0,M
13433,31.0,F
13436,59.0,F
13438,51.0,M
13439,57.0,M
13440,32.0,M
13442,40.0,M
13444,35.0,M
13445,43.0,M
13446,54.0,M
13447,66.0,F
13448,48.0,M
13449,38.0,F
13451,45.0,M
13452,48.0,M
13453,34.0,F
13454,48.0,M
13457,69.0,F
13458,33.0,M
13459,51.0,M
13461,20.0,M
13462,44.0,M
13463,31.0,F
13466,58.0,M
13468,42.0,M
13469,44.0,F
13470,36.0,M
13471,27.0,F
13472,80.0,M
13473,41.0,F
13474,44.0,M
13476,26.0,M
13478,77.0,F
13479,64.0,M
13483,28.0,M
13484,56.0,M
13486,42.0,M
13489,46.0,M
13490,49.0,M
13493,36.0,M
13494,62.0,M
13495,38.0,M
13496,44.0,F
13497,42.0,M
13499,69.0,M
13500,20.0,M
13501,45.0,M
13503,30.0,M
13505,36.0,F
13506,48.0,F
13507,55.0,F
13508,38.0,M
13510,43.0,F
13511,53.0,M
13512,29.0,M
13513,44.0,M
13514,38.0,M
13515,51.0,M
13516,50.0,M
13517,77.0,F
13518,35.0,F
13519,71.0,M
13522,62.0,M
13523,47.0,M
13524,49.0,M
13526,48.0,F
13527,29.0,M
13528,39.0,F
13531,46.0,M
13532,43.0,M
13533,20.0,F
13534,39.0,M
13535,55.0,M
13536,38.0,M
13537,29.0,F
13538,20.0,M
13539,54.0,M
13540,48.0,M
13541,57.0,M
13542,37.0,M
13543,64.0,M
13545,32.0,F
13546,53.0,M
13549,58.0,M
13550,47.0,M
13551,27.0,F
13552,46.0,F
13553,57.0,M
13557,62.0,M
13560,51.0,M
13561,50.0,F
13562,35.0,F
13563,51.0,M
13564,23.0,F
13566,29.0,F
13567,58.0,F
13568,54.0,M
13570,39.0,F
13571,49.0,M
13572,35.0,M
13573,56.0,M
13574,35.0,F
13575,52.0,M
13576,59.0,M
13578,60.0,F
13579,17.0,M
13583,52.0,M
13587,54.0,M
13589,42.0,M
13590,48.0,M
13591,29.0,M
13593,39.0,M
13594,50.0,M
13595,43.0,F
13596,64.0,M
13597,69.0,F
13598,37.0,M
13601,28.0,M
13603,41.0,F
13605,40.0,F
13606,26.0,F
13609,57.0,F
13610,37.0,F
13611,37.0,M
13613,56.0,F
13615,38.0,F
13616,23.0,F
13617,57.0,M
13619,52.0,F
13621,36.0,M
13622,40.0,F
13623,52.0,F
13625,53.0,F
13626,51.0,F
13628,53.0,F
13630,45.0,M
1186,20.0,F
13632,32.0,F
13634,65.0,M
13635,39.0,M
13636,37.0,F
13638,42.0,M
13639,39.0,M
13643,39.0,M
13644,41.0,M
13645,31.0,M
13646,42.0,M
13647,44.0,F
13648,29.0,M
13651,35.0,M
13653,54.0,F
13654,51.0,M
13655,46.0,F
13657,61.0,F
13659,77.0,F
13661,56.0,F
13665,33.0,F
13668,59.0,F
13671,38.0,M
13672,55.0,F
13673,73.0,M
13674,49.0,M
13675,22.0,F
13676,42.0,F
13677,69.0,F
13678,55.0,M
13679,49.0,M
13680,74.0,M
13682,40.0,F
13683,33.0,M
13684,66.0,M
13685,75.0,M
13688,53.0,M
13689,44.0,M
13690,43.0,F
13691,49.0,F
13692,43.0,M
13693,37.0,F
13695,43.0,M
13697,62.0,F
13699,33.0,F
13700,33.0,M
13702,68.0,F
13703,72.0,M
13705,21.0,M
13706,36.0,M
13710,17.0,M
13712,50.0,M
13713,47.0,M
13715,52.0,F
13716,48.0,M
13721,57.0,F
13722,54.0,M
13723,42.0,F
13724,50.0,F
13725,27.0,M
13728,20.0,F
13729,57.0,M
13730,72.0,M
13732,40.0,M
13734,61.0,F
13735,46.0,M
13738,70.0,M
13741,40.0,F
13742,47.0,M
13743,20.0,M
13745,45.0,M
13746,48.0,M
13747,49.0,M
13748,58.0,M
13752,41.0,F
13755,30.0,F
13756,33.0,M
13757,32.0,F
13760,43.0,M
13762,58.0,F
1159,16.0,M
13764,53.0,M
13766,40.0,M
13768,66.0,M
13769,51.0,F
13770,38.0,F
13772,39.0,F
13773,51.0,F
13775,42.0,M
649,52.0,M
13782,29.0,F
13783,51.0,M
13784,50.0,F
13786,70.0,F
13787,29.0,F
13788,47.0,M
13789,66.0,M
13793,69.0,F
13797,48.0,F
13798,38.0,F
13799,51.0,M
13800,33.0,M
13802,51.0,M
13803,34.0,F
13806,37.0,F
13807,24.0,M
13808,21.0,F
13809,56.0,F
13812,46.0,F
13814,29.0,M
13815,45.0,M
13817,34.0,M
13818,31.0,M
13819,34.0,M
13820,51.0,F
13822,62.0,M
13826,39.0,M
13827,59.0,M
13828,24.0,F
13829,56.0,F
13830,57.0,M
13831,50.0,F
13832,72.0,F
13833,49.0,F
13834,43.0,M
13835,28.0,F
13837,29.0,F
13838,43.0,F
13839,51.0,M
13842,62.0,M
13844,39.0,M
13846,35.0,M
13847,55.0,M
13850,42.0,M
13851,38.0,M
13855,47.0,M
13856,45.0,M
13858,44.0,F
13861,54.0,M
13862,38.0,M
13863,46.0,F
13864,47.0,M
13866,33.0,F
13867,42.0,M
13868,40.0,F
936,46.0,F
13873,23.0,F
13874,39.0,M
4413,40.0,M
13880,53.0,M
13884,33.0,M
13885,35.0,F
13887,31.0,M
13889,36.0,F
13891,46.0,M
13892,55.0,M
13893,42.0,M
13894,69.0,M
13895,43.0,M
13897,41.0,M
13899,46.0,M
13901,43.0,M
13902,57.0,M
13904,72.0,M
13905,59.0,M
13906,58.0,F
13908,40.0,M
13909,32.0,M
13910,38.0,F
13911,58.0,F
13914,48.0,F
13915,43.0,F
13917,24.0,M
13918,64.0,F
13922,36.0,F
13923,90.0,M
13924,49.0,F
13926,45.0,M
13927,45.0,F
13930,45.0,F
13932,34.0,M
13933,47.0,F
13934,37.0,F
13939,53.0,M
13940,42.0,M
13941,54.0,M
13943,41.0,F
13944,38.0,M
13946,44.0,M
13948,65.0,F
13949,20.0,F
13950,58.0,F
13952,37.0,M
13953,64.0,F
13954,35.0,F
13956,37.0,M
13957,41.0,M
13958,24.0,F
13959,50.0,M
13961,27.0,F
13964,37.0,M
13965,69.0,F
13967,32.0,F
13969,49.0,M
13970,45.0,M
13971,41.0,M
13972,49.0,F
13974,49.0,F
13975,37.0,M
13976,58.0,M
13979,48.0,M
13980,48.0,F
13981,15.0,F
13985,48.0,M
13986,52.0,F
13988,76.0,M
13989,40.0,M
9226,35.0,F
13991,61.0,M
13997,72.0,M
13998,20.0,M
14000,48.0,F
14001,54.0,M
14002,35.0,F
14003,40.0,M
14006,53.0,F
14010,35.0,F
14012,35.0,F
14017,85.0,F
14020,36.0,F
14023,76.0,M
14024,57.0,F
14025,82.0,M
14029,35.0,F
14036,37.0,F
14037,48.0,M
14038,36.0,M
14039,44.0,M
14040,42.0,F
14046,51.0,M
14053,47.0,M
14054,43.0,F
14055,74.0,F
4938,55.0,F
14057,55.0,F
14062,54.0,F
68,34.0,M
14065,52.0,F
14066,65.0,M
14069,38.0,F
14070,35.0,F
574,45.0,M
14075,52.0,M
14078,54.0,M
14080,39.0,F
14081,71.0,F
14082,40.0,M
947,63.0,M
14086,44.0,F
14087,39.0,F
14088,43.0,M
14093,51.0,M
14094,20.0,M
14095,42.0,M
14096,47.0,M
14100,28.0,F
14101,34.0,M
14102,31.0,F
14105,37.0,M
14106,54.0,M
14107,38.0,F
14108,59.0,M
14110,42.0,M
14111,38.0,F
14112,77.0,M
14114,52.0,F
14120,44.0,M
14123,53.0,M
14126,42.0,F
14128,45.0,F
14129,49.0,M
14130,65.0,M
14133,50.0,F
14134,54.0,M
14142,60.0,M
14144,55.0,F
14145,46.0,F
14146,67.0,M
14147,52.0,M
14148,40.0,M
14149,33.0,F
14150,54.0,M
14152,37.0,F
14153,33.0,M
14155,55.0,M
14156,51.0,F
14158,20.0,M
14160,54.0,M
14161,41.0,F
14166,27.0,F
13654,51.0,M
14168,73.0,M
14169,47.0,F
14172,33.0,F
14173,45.0,F
14175,58.0,F
14177,36.0,F
14179,29.0,M
14180,63.0,F
14183,59.0,F
14186,48.0,F
14188,53.0,M
14189,29.0,M
14194,39.0,F
14195,37.0,M
14196,30.0,M
14197,36.0,M
14198,46.0,M
14201,33.0,M
